time,county,stateprovince,num_requests
2020-03-01,Anchorage,AK,2
2020-03-01,Hoonah-Angoon,AK,1
2020-03-01,Baldwin,AL,4
2020-03-01,Diamandveld,AL,1
2020-03-01,Houston,AL,2
2020-03-01,Jefferson,AL,10
2020-03-01,Limestone,AL,1
2020-03-01,Madison,AL,2
2020-03-01,Montgomery,AL,1
2020-03-01,Morgan,AL,1
2020-03-01,Russell,AL,2
2020-03-01,Shelby,AL,2
2020-03-01,Toronto Division,AL,1
2020-03-01,Boone,AR,2
2020-03-01,Carroll,AR,2
2020-03-01,Clay,AR,2
2020-03-01,Craighead,AR,1
2020-03-01,Lahore,AR,1
2020-03-01,Madison,AR,2
2020-03-01,Marion,AR,2
2020-03-01,Newton,AR,2
2020-03-01,Pulaski,AR,2
2020-03-01,Stone,AR,2
2020-03-01,Van Buren,AR,6
2020-03-01,Washington,AR,2
2020-03-01,Cochise,AZ,4
2020-03-01,Coconino,AZ,8
2020-03-01,Maricopa,AZ,45
2020-03-01,Mohave,AZ,3
2020-03-01,Pima,AZ,15
2020-03-01,Yavapai,AZ,4
2020-03-01,Alameda,CA,67
2020-03-01,Butte,CA,6
2020-03-01,Contra Costa,CA,24
2020-03-01,El Dorado,CA,3
2020-03-01,Fresno,CA,15
2020-03-01,Glenn,CA,1
2020-03-01,Imperial,CA,2
2020-03-01,Kern,CA,8
2020-03-01,Los Angeles,CA,246
2020-03-01,Madera,CA,2
2020-03-01,Marin,CA,6
2020-03-01,Mono,CA,2
2020-03-01,Monterey,CA,1
2020-03-01,Napa,CA,3
2020-03-01,Orange,CA,65
2020-03-01,Placer,CA,12
2020-03-01,Riverside,CA,22
2020-03-01,Sacramento,CA,24
2020-03-01,San Bernardino,CA,18
2020-03-01,San Diego,CA,40
2020-03-01,San Francisco,CA,45
2020-03-01,San Joaquin,CA,11
2020-03-01,San Luis Obispo,CA,2
2020-03-01,San Mateo,CA,32
2020-03-01,Santa Barbara,CA,10
2020-03-01,Santa Clara,CA,70
2020-03-01,Santa Cruz,CA,8
2020-03-01,Solano,CA,4
2020-03-01,Sonoma,CA,8
2020-03-01,Stanislaus,CA,7
2020-03-01,Sutter,CA,1
2020-03-01,Tulare,CA,7
2020-03-01,Ventura,CA,17
2020-03-01,Yolo,CA,2
2020-03-01,Adams,CO,4
2020-03-01,Alamosa,CO,2
2020-03-01,Arapahoe,CO,11
2020-03-01,Boulder,CO,3
2020-03-01,Denver,CO,14
2020-03-01,Douglas,CO,1
2020-03-01,El Paso,CO,4
2020-03-01,Fremont,CO,2
2020-03-01,Jefferson,CO,7
2020-03-01,La Plata,CO,4
2020-03-01,Larimer,CO,4
2020-03-01,Mesa,CO,2
2020-03-01,Pueblo,CO,2
2020-03-01,Summit,CO,2
2020-03-01,Weld,CO,6
2020-03-01,Città Metropolitana di Milano,CT,1
2020-03-01,Fairfield,CT,33
2020-03-01,Hartford,CT,17
2020-03-01,Litchfield,CT,3
2020-03-01,Middlesex,CT,2
2020-03-01,New Haven,CT,21
2020-03-01,New London,CT,3
2020-03-01,Windham,CT,1
2020-03-01,New Castle,DE,14
2020-03-01,Sussex,DE,2
2020-03-01,Bradford,FL,2
2020-03-01,Brevard,FL,5
2020-03-01,Broward,FL,18
2020-03-01,Charlotte,FL,2
2020-03-01,Citrus,FL,2
2020-03-01,Clay,FL,2
2020-03-01,Collier,FL,8
2020-03-01,Division No. 6,FL,1
2020-03-01,Duval,FL,14
2020-03-01,Escambia,FL,5
2020-03-01,Hamilton,FL,1
2020-03-01,Hernando,FL,5
2020-03-01,Highlands,FL,3
2020-03-01,Hillsborough,FL,17
2020-03-01,Lake,FL,3
2020-03-01,Lee,FL,4
2020-03-01,Leon,FL,2
2020-03-01,Manatee,FL,8
2020-03-01,Marion,FL,2
2020-03-01,Martin,FL,1
2020-03-01,Miami-Dade,FL,27
2020-03-01,Orange,FL,7
2020-03-01,Osceola,FL,1
2020-03-01,Palm Beach,FL,9
2020-03-01,Pasco,FL,5
2020-03-01,Pinellas,FL,18
2020-03-01,Polk,FL,8
2020-03-01,Putnam,FL,2
2020-03-01,Santa Rosa,FL,3
2020-03-01,Sarasota,FL,2
2020-03-01,Seminole,FL,1
2020-03-01,St. Lucie,FL,1
2020-03-01,Suwannee,FL,1
2020-03-01,Volusia,FL,2
2020-03-01,Barrow,GA,2
2020-03-01,Bibb,GA,4
2020-03-01,Bryan,GA,1
2020-03-01,Bulloch,GA,3
2020-03-01,Camden,GA,2
2020-03-01,Carroll,GA,2
2020-03-01,Chatham,GA,10
2020-03-01,Chattooga,GA,1
2020-03-01,Cherokee,GA,4
2020-03-01,Clarke,GA,5
2020-03-01,Clayton,GA,4
2020-03-01,Coffee,GA,2
2020-03-01,Columbia,GA,1
2020-03-01,Coweta,GA,1
2020-03-01,DeKalb,GA,7
2020-03-01,Dougherty,GA,2
2020-03-01,Douglas,GA,1
2020-03-01,Evans,GA,2
2020-03-01,Fayette,GA,4
2020-03-01,Floyd,GA,2
2020-03-01,Fulton,GA,12
2020-03-01,Glynn,GA,2
2020-03-01,Gordon,GA,2
2020-03-01,Gwinnett,GA,5
2020-03-01,Haralson,GA,1
2020-03-01,Henry,GA,3
2020-03-01,Lowndes,GA,1
2020-03-01,Murray,GA,1
2020-03-01,Muscogee,GA,4
2020-03-01,Peach,GA,1
2020-03-01,Polk,GA,1
2020-03-01,Spalding,GA,2
2020-03-01,Troup,GA,5
2020-03-01,Upson,GA,2
2020-03-01,Walker,GA,2
2020-03-01,Hawaii,HI,12
2020-03-01,Honolulu,HI,19
2020-03-01,Maui,HI,2
2020-03-01,Black Hawk,IA,3
2020-03-01,Buena Vista,IA,2
2020-03-01,Cerro Gordo,IA,2
2020-03-01,Clayton,IA,1
2020-03-01,Dubuque,IA,6
2020-03-01,Floyd,IA,1
2020-03-01,Hancock,IA,2
2020-03-01,Linn,IA,6
2020-03-01,Marion,IA,1
2020-03-01,Muscatine,IA,2
2020-03-01,Polk,IA,1
2020-03-01,Pottawattamie,IA,2
2020-03-01,Scott,IA,3
2020-03-01,Woodbury,IA,2
2020-03-01,Wright,IA,2
2020-03-01,Ada,ID,14
2020-03-01,Bamako,ID,1
2020-03-01,Bannock,ID,1
2020-03-01,Canyon,ID,5
2020-03-01,Idaho,ID,1
2020-03-01,Malheur,ID,1
2020-03-01,Teton,ID,1
2020-03-01,Cook,IL,133
2020-03-01,DuPage,IL,18
2020-03-01,Franklin,IL,2
2020-03-01,Grundy,IL,2
2020-03-01,Kane,IL,7
2020-03-01,Kankakee,IL,3
2020-03-01,Lake,IL,8
2020-03-01,Madison,IL,2
2020-03-01,McHenry,IL,1
2020-03-01,Perry,IL,1
2020-03-01,Randolph,IL,2
2020-03-01,Rock Island,IL,4
2020-03-01,Schuyler,IL,2
2020-03-01,Tazewell,IL,1
2020-03-01,Will,IL,10
2020-03-01,Winnebago,IL,4
2020-03-01,Allen,IN,2
2020-03-01,Blackford,IN,1
2020-03-01,Clark,IN,2
2020-03-01,Hamilton,IN,1
2020-03-01,Harrison,IN,2
2020-03-01,Hendricks,IN,6
2020-03-01,Jasper,IN,1
2020-03-01,LaPorte,IN,2
2020-03-01,Lake,IN,19
2020-03-01,Madison,IN,7
2020-03-01,Marion,IN,9
2020-03-01,Porter,IN,2
2020-03-01,St. Joseph,IN,2
2020-03-01,Tippecanoe,IN,2
2020-03-01,Vigo,IN,1
2020-03-01,Wayne,IN,1
2020-03-01,Cherokee,KS,1
2020-03-01,Ellis,KS,1
2020-03-01,Greenwood,KS,1
2020-03-01,Harvey,KS,2
2020-03-01,Johnson,KS,22
2020-03-01,Leavenworth,KS,2
2020-03-01,Miami,KS,2
2020-03-01,Montgomery,KS,2
2020-03-01,Nemaha,KS,2
2020-03-01,Norton,KS,2
2020-03-01,Rooks,KS,2
2020-03-01,Sedgwick,KS,3
2020-03-01,Shawnee,KS,2
2020-03-01,Wabaunsee,KS,1
2020-03-01,Wilson,KS,2
2020-03-01,Adair,KY,1
2020-03-01,Boone,KY,2
2020-03-01,Boyd,KY,2
2020-03-01,Daviess,KY,1
2020-03-01,Fayette,KY,4
2020-03-01,Franklin,KY,2
2020-03-01,Jefferson,KY,7
2020-03-01,Kenton,KY,4
2020-03-01,Laurel,KY,1
2020-03-01,Pulaski,KY,1
2020-03-01,Scott,KY,2
2020-03-01,Ascension Parish,LA,2
2020-03-01,Caddo Parish,LA,2
2020-03-01,Calcasieu Parish,LA,4
2020-03-01,Caldwell Parish,LA,1
2020-03-01,East Baton Rouge Parish,LA,1
2020-03-01,Jefferson Parish,LA,3
2020-03-01,Lafayette Parish,LA,5
2020-03-01,Lafourche Parish,LA,2
2020-03-01,Orleans Parish,LA,8
2020-03-01,Ouachita Parish,LA,6
2020-03-01,Richland Parish,LA,1
2020-03-01,St. James Parish,LA,2
2020-03-01,St. John the Baptist Parish,LA,1
2020-03-01,St. Landry Parish,LA,2
2020-03-01,St. Tammany Parish,LA,2
2020-03-01,Tangipahoa Parish,LA,2
2020-03-01,Union Parish,LA,2
2020-03-01,Webster Parish,LA,2
2020-03-01,West Baton Rouge Parish,LA,2
2020-03-01,Barnstable,MA,3
2020-03-01,Berkshire,MA,11
2020-03-01,Bristol,MA,5
2020-03-01,Dukes,MA,2
2020-03-01,Essex,MA,29
2020-03-01,Franklin,MA,1
2020-03-01,Hampden,MA,6
2020-03-01,Hampshire,MA,2
2020-03-01,Middlesex,MA,43
2020-03-01,Norfolk,MA,17
2020-03-01,Plymouth,MA,16
2020-03-01,Suffolk,MA,50
2020-03-01,Worcester,MA,28
2020-03-01,Allegany,MD,1
2020-03-01,Anne Arundel,MD,8
2020-03-01,Baltimore,MD,8
2020-03-01,Calvert,MD,1
2020-03-01,Charles,MD,3
2020-03-01,Frederick,MD,3
2020-03-01,Harford,MD,3
2020-03-01,Howard,MD,4
2020-03-01,Montgomery,MD,23
2020-03-01,New Castle,MD,1
2020-03-01,Prince George's,MD,10
2020-03-01,Talbot,MD,1
2020-03-01,Washington,MD,2
2020-03-01,Wicomico,MD,1
2020-03-01,Cumberland,ME,11
2020-03-01,Lincoln,ME,3
2020-03-01,Oxford,ME,1
2020-03-01,Penobscot,ME,6
2020-03-01,York,ME,5
2020-03-01,Berrien,MI,6
2020-03-01,Calhoun,MI,2
2020-03-01,Charlevoix,MI,2
2020-03-01,Eaton,MI,2
2020-03-01,Genesee,MI,2
2020-03-01,Ingham,MI,4
2020-03-01,Ionia,MI,1
2020-03-01,Jackson,MI,1
2020-03-01,Kalamazoo,MI,4
2020-03-01,Kent,MI,6
2020-03-01,Livingston,MI,2
2020-03-01,Macomb,MI,3
2020-03-01,Midland,MI,2
2020-03-01,Noxubee,MI,1
2020-03-01,Oakland,MI,20
2020-03-01,Ontonagon,MI,2
2020-03-01,Ottawa,MI,2
2020-03-01,Saginaw,MI,2
2020-03-01,Washtenaw,MI,8
2020-03-01,Wayne,MI,20
2020-03-01,Anoka,MN,4
2020-03-01,Blue Earth,MN,1
2020-03-01,Carver,MN,3
2020-03-01,Chisago,MN,1
2020-03-01,Cottonwood,MN,2
2020-03-01,Dakota,MN,2
2020-03-01,Hennepin,MN,22
2020-03-01,Itasca,MN,1
2020-03-01,Olmsted,MN,2
2020-03-01,Ramsey,MN,12
2020-03-01,Sherburne,MN,2
2020-03-01,St. Louis,MN,1
2020-03-01,Stearns,MN,1
2020-03-01,Todd,MN,2
2020-03-01,Washington,MN,2
2020-03-01,Winona,MN,1
2020-03-01,Wright,MN,2
2020-03-01,Cape Girardeau,MO,2
2020-03-01,Cass,MO,5
2020-03-01,Clay,MO,2
2020-03-01,Clinton,MO,2
2020-03-01,Cole,MO,2
2020-03-01,Jackson,MO,10
2020-03-01,Jasper,MO,2
2020-03-01,Johnson,MO,2
2020-03-01,Phelps,MO,2
2020-03-01,Saline,MO,2
2020-03-01,St. Louis,MO,7
2020-03-01,Taney,MO,1
2020-03-01,Texas,MO,1
2020-03-01,Hancock,MS,2
2020-03-01,Harrison,MS,5
2020-03-01,Hinds,MS,2
2020-03-01,Itawamba,MS,2
2020-03-01,Jones,MS,1
2020-03-01,Leflore,MS,1
2020-03-01,Lowndes,MS,1
2020-03-01,Noxubee,MS,1
2020-03-01,Rankin,MS,2
2020-03-01,Union,MS,1
2020-03-01,Beaverhead,MT,2
2020-03-01,Blaine,MT,1
2020-03-01,Missoula,MT,10
2020-03-01,Ravalli,MT,4
2020-03-01,Richland,MT,1
2020-03-01,Yellowstone,MT,2
2020-03-01,Ashe,NC,2
2020-03-01,Buncombe,NC,9
2020-03-01,Carteret,NC,2
2020-03-01,Catawba,NC,5
2020-03-01,Chowan,NC,1
2020-03-01,Cleveland,NC,2
2020-03-01,Durham,NC,2
2020-03-01,Forsyth,NC,9
2020-03-01,Gaston,NC,1
2020-03-01,Granville,NC,1
2020-03-01,Henderson,NC,6
2020-03-01,Jackson,NC,2
2020-03-01,Lee,NC,1
2020-03-01,Mecklenburg,NC,3
2020-03-01,New Hanover,NC,7
2020-03-01,Orange,NC,4
2020-03-01,Pitt,NC,1
2020-03-01,Robeson,NC,2
2020-03-01,Rowan,NC,1
2020-03-01,Scotland,NC,2
2020-03-01,Union,NC,2
2020-03-01,Wake,NC,10
2020-03-01,Burleigh,ND,2
2020-03-01,Ward,ND,1
2020-03-01,Douglas,NE,7
2020-03-01,Lancaster,NE,5
2020-03-01,Madison,NE,2
2020-03-01,Platte,NE,1
2020-03-01,Belknap,NH,2
2020-03-01,Cheshire,NH,2
2020-03-01,Coos,NH,3
2020-03-01,Grafton,NH,2
2020-03-01,Hillsborough,NH,21
2020-03-01,Merrimack,NH,4
2020-03-01,Rockingham,NH,8
2020-03-01,Strafford,NH,2
2020-03-01,Atlantic,NJ,5
2020-03-01,Bergen,NJ,22
2020-03-01,Burlington,NJ,9
2020-03-01,Camden,NJ,6
2020-03-01,Cape May,NJ,1
2020-03-01,Cumberland,NJ,3
2020-03-01,Essex,NJ,22
2020-03-01,Gloucester,NJ,7
2020-03-01,Hudson,NJ,15
2020-03-01,Hunterdon,NJ,4
2020-03-01,Mercer,NJ,8
2020-03-01,Middlesex,NJ,13
2020-03-01,Monmouth,NJ,17
2020-03-01,Morris,NJ,15
2020-03-01,Ocean,NJ,11
2020-03-01,Passaic,NJ,7
2020-03-01,Somerset,NJ,5
2020-03-01,Union,NJ,6
2020-03-01,Warren,NJ,2
2020-03-01,Bernalillo,NM,13
2020-03-01,Doña Ana,NM,3
2020-03-01,McKinley,NM,1
2020-03-01,San Juan,NM,2
2020-03-01,Sandoval,NM,1
2020-03-01,Santa Fe,NM,3
2020-03-01,Taos,NM,3
2020-03-01,Clark,NV,29
2020-03-01,Washoe,NV,11
2020-03-01,Albany,NY,1
2020-03-01,Bronx,NY,36
2020-03-01,Broome,NY,5
2020-03-01,Clinton,NY,18
2020-03-01,Columbia,NY,1
2020-03-01,Dutchess,NY,4
2020-03-01,Erie,NY,13
2020-03-01,Franklin,NY,2
2020-03-01,Fulton,NY,2
2020-03-01,Jefferson,NY,1
2020-03-01,Kings,NY,59
2020-03-01,Monroe,NY,17
2020-03-01,Montgomery,NY,2
2020-03-01,Nassau,NY,38
2020-03-01,New York,NY,103
2020-03-01,Oneida,NY,3
2020-03-01,Onondaga,NY,10
2020-03-01,Ontario,NY,5
2020-03-01,Orange,NY,5
2020-03-01,Otsego,NY,2
2020-03-01,Putnam,NY,2
2020-03-01,Queens,NY,33
2020-03-01,Rensselaer,NY,8
2020-03-01,Richmond,NY,3
2020-03-01,Rockland,NY,1
2020-03-01,Saratoga,NY,4
2020-03-01,Schenectady,NY,5
2020-03-01,Suffolk,NY,19
2020-03-01,Tompkins,NY,2
2020-03-01,Ulster,NY,3
2020-03-01,Westchester,NY,25
2020-03-01,Allen,OH,2
2020-03-01,Athens,OH,2
2020-03-01,Butler,OH,1
2020-03-01,Crawford,OH,2
2020-03-01,Cuyahoga,OH,19
2020-03-01,Delaware,OH,5
2020-03-01,Erie,OH,1
2020-03-01,Fairfield,OH,2
2020-03-01,Franklin,OH,19
2020-03-01,Hamilton,OH,9
2020-03-01,Huron,OH,1
2020-03-01,Knox,OH,2
2020-03-01,Lake,OH,1
2020-03-01,Lorain,OH,1
2020-03-01,Lucas,OH,5
2020-03-01,Marion,OH,2
2020-03-01,Medina,OH,1
2020-03-01,Miami,OH,1
2020-03-01,Montgomery,OH,9
2020-03-01,Ottawa,OH,1
2020-03-01,Paulding,OH,1
2020-03-01,Pickaway,OH,2
2020-03-01,Richland,OH,4
2020-03-01,Stark,OH,7
2020-03-01,Summit,OH,16
2020-03-01,Trumbull,OH,2
2020-03-01,Tuscarawas,OH,2
2020-03-01,Wayne,OH,1
2020-03-01,Wood,OH,2
2020-03-01,Atoka,OK,2
2020-03-01,Bryan,OK,1
2020-03-01,Cleveland,OK,10
2020-03-01,Creek,OK,1
2020-03-01,Custer,OK,2
2020-03-01,Delaware,OK,1
2020-03-01,Garfield,OK,2
2020-03-01,Jackson,OK,2
2020-03-01,McClain,OK,2
2020-03-01,Oklahoma,OK,15
2020-03-01,Pottawatomie,OK,2
2020-03-01,Texas,OK,2
2020-03-01,Tulsa,OK,3
2020-03-01,Wagoner,OK,2
2020-03-01,Benton,OR,2
2020-03-01,Clackamas,OR,7
2020-03-01,Coos,OR,3
2020-03-01,Deschutes,OR,2
2020-03-01,Jackson,OR,6
2020-03-01,Josephine,OR,2
2020-03-01,Lane,OR,2
2020-03-01,Lincoln,OR,2
2020-03-01,Malheur,OR,1
2020-03-01,Marion,OR,5
2020-03-01,Multnomah,OR,32
2020-03-01,Polk,OR,2
2020-03-01,Tillamook,OR,2
2020-03-01,Washington,OR,16
2020-03-01,Yamhill,OR,2
2020-03-01,Allegheny,PA,22
2020-03-01,Armstrong,PA,2
2020-03-01,Beaver,PA,2
2020-03-01,Berks,PA,4
2020-03-01,Bradford,PA,2
2020-03-01,Bucks,PA,8
2020-03-01,Butler,PA,2
2020-03-01,Cambria,PA,3
2020-03-01,Centre,PA,1
2020-03-01,Chester,PA,9
2020-03-01,Clearfield,PA,2
2020-03-01,Columbia,PA,2
2020-03-01,Cumberland,PA,5
2020-03-01,Dauphin,PA,1
2020-03-01,Delaware,PA,13
2020-03-01,Erie,PA,4
2020-03-01,Fayette,PA,1
2020-03-01,Franklin,PA,2
2020-03-01,Lackawanna,PA,4
2020-03-01,Lancaster,PA,3
2020-03-01,Lawrence,PA,4
2020-03-01,Lehigh,PA,11
2020-03-01,Luzerne,PA,7
2020-03-01,Montgomery,PA,38
2020-03-01,Montour,PA,3
2020-03-01,Northampton,PA,2
2020-03-01,Philadelphia,PA,47
2020-03-01,Schuylkill,PA,1
2020-03-01,Susquehanna,PA,2
2020-03-01,Venango,PA,2
2020-03-01,Washington,PA,3
2020-03-01,Westmoreland,PA,3
2020-03-01,York,PA,3
2020-03-01,Turabo,PR,2
2020-03-01,Bristol,RI,2
2020-03-01,Kent,RI,3
2020-03-01,Newport,RI,3
2020-03-01,Providence,RI,24
2020-03-01,Washington,RI,2
2020-03-01,Anderson,SC,2
2020-03-01,Beaufort,SC,2
2020-03-01,Berkeley,SC,3
2020-03-01,Charleston,SC,3
2020-03-01,Colleton,SC,2
2020-03-01,Dorchester,SC,2
2020-03-01,Greenville,SC,1
2020-03-01,Horry,SC,2
2020-03-01,Laurens,SC,2
2020-03-01,Richland,SC,5
2020-03-01,York,SC,3
2020-03-01,Lake,SD,2
2020-03-01,Blount,TN,2
2020-03-01,Cumberland,TN,1
2020-03-01,Davidson,TN,11
2020-03-01,Dickson,TN,4
2020-03-01,Hamilton,TN,2
2020-03-01,Jefferson,TN,1
2020-03-01,Lauderdale,TN,2
2020-03-01,Montgomery,TN,2
2020-03-01,Obion,TN,4
2020-03-01,Perry,TN,2
2020-03-01,Putnam,TN,1
2020-03-01,Rhea,TN,2
2020-03-01,Robertson,TN,1
2020-03-01,Rutherford,TN,1
2020-03-01,Shelby,TN,8
2020-03-01,Sumner,TN,2
2020-03-01,Tipton,TN,2
2020-03-01,Washington,TN,2
2020-03-01,Williamson,TN,7
2020-03-01,Angelina,TX,2
2020-03-01,Bee,TX,2
2020-03-01,Bell,TX,4
2020-03-01,Bexar,TX,17
2020-03-01,Brazoria,TX,3
2020-03-01,Brazos,TX,4
2020-03-01,Cameron,TX,4
2020-03-01,Castro,TX,1
2020-03-01,Collin,TX,19
2020-03-01,Concho,TX,3
2020-03-01,Dallas,TX,35
2020-03-01,Denton,TX,19
2020-03-01,El Paso,TX,5
2020-03-01,Fayette,TX,1
2020-03-01,Fort Bend,TX,7
2020-03-01,Galveston,TX,11
2020-03-01,Gonzales,TX,2
2020-03-01,Gray,TX,2
2020-03-01,Grayson,TX,1
2020-03-01,Gregg,TX,1
2020-03-01,Harris,TX,42
2020-03-01,Hays,TX,4
2020-03-01,Hidalgo,TX,4
2020-03-01,Hunt,TX,1
2020-03-01,Jefferson,TX,2
2020-03-01,Lubbock,TX,4
2020-03-01,Midland,TX,2
2020-03-01,Montgomery,TX,10
2020-03-01,Nacogdoches,TX,4
2020-03-01,Nueces,TX,3
2020-03-01,Palo Pinto,TX,2
2020-03-01,Parker,TX,1
2020-03-01,Randall,TX,2
2020-03-01,Rockwall,TX,2
2020-03-01,Rusk,TX,2
2020-03-01,Smith,TX,2
2020-03-01,Tarrant,TX,21
2020-03-01,Taylor,TX,2
2020-03-01,Tom Green,TX,2
2020-03-01,Travis,TX,12
2020-03-01,Webb,TX,4
2020-03-01,Williamson,TX,19
2020-03-01,Wilson,TX,4
2020-03-01,Davis,UT,2
2020-03-01,Grand,UT,2
2020-03-01,Salt Lake,UT,7
2020-03-01,Utah,UT,6
2020-03-01,Albemarle,VA,4
2020-03-01,Arlington,VA,7
2020-03-01,Chesterfield,VA,2
2020-03-01,Clarke,VA,2
2020-03-01,Fairfax,VA,30
2020-03-01,Hanover,VA,3
2020-03-01,Henrico,VA,11
2020-03-01,Loudoun,VA,7
2020-03-01,Merseyside,VA,1
2020-03-01,Powhatan,VA,1
2020-03-01,Prince Edward,VA,2
2020-03-01,Prince William,VA,5
2020-03-01,Spotsylvania,VA,4
2020-03-01,Washington,VA,3
2020-03-01,Wythe,VA,1
2020-03-01,Addison,VT,3
2020-03-01,Bennington,VT,2
2020-03-01,Caledonia,VT,1
2020-03-01,Chittenden,VT,3
2020-03-01,Lamoille,VT,2
2020-03-01,Windham,VT,2
2020-03-01,Windsor,VT,1
2020-03-01,Benton,WA,7
2020-03-01,Clark,WA,2
2020-03-01,Grays Harbor,WA,2
2020-03-01,Island,WA,5
2020-03-01,King,WA,73
2020-03-01,Kitsap,WA,8
2020-03-01,Lewis,WA,2
2020-03-01,Pacific,WA,3
2020-03-01,Pend Oreille,WA,2
2020-03-01,Pierce,WA,12
2020-03-01,Skagit,WA,2
2020-03-01,Snohomish,WA,12
2020-03-01,Spokane,WA,3
2020-03-01,Thurston,WA,3
2020-03-01,Whatcom,WA,6
2020-03-01,Barron,WI,3
2020-03-01,Columbia,WI,2
2020-03-01,Dane,WI,8
2020-03-01,Eau Claire,WI,2
2020-03-01,Jefferson,WI,1
2020-03-01,Kewaunee,WI,2
2020-03-01,La Crosse,WI,2
2020-03-01,Manitowoc,WI,2
2020-03-01,Marathon,WI,2
2020-03-01,Milwaukee,WI,6
2020-03-01,Portage,WI,3
2020-03-01,Racine,WI,2
2020-03-01,Richland,WI,2
2020-03-01,Sauk,WI,2
2020-03-01,Sawyer,WI,2
2020-03-01,Sheboygan,WI,1
2020-03-01,Washington,WI,3
2020-03-01,Waukesha,WI,1
2020-03-01,Winnebago,WI,2
2020-03-01,Berkeley,WV,2
2020-03-01,Cabell,WV,4
2020-03-01,Fayette,WV,1
2020-03-01,Hancock,WV,2
2020-03-01,Lewis,WV,1
2020-03-01,Mercer,WV,1
2020-03-01,Monongalia,WV,4
2020-03-01,Raleigh,WV,2
2020-03-01,Roane,WV,2
2020-03-01,Tyler,WV,2
2020-03-01,Fremont,WY,2
2020-03-01,Sheridan,WY,1
2020-03-01,Sweetwater,WY,2
2020-04-01,Badin,,1
2020-04-01,City of Johannesburg Metropolitan Municipality,,1
2020-04-01,Colbert,,1
2020-04-01,DeKalb,,1
2020-04-01,Jefferson,,1
2020-04-01,Les Moulins,,1
2020-04-01,Regional Municipality of Niagara,,1
2020-04-01,Washington,A,2
2020-04-01,Anchorage,AK,3
2020-04-01,Baldwin,AL,3
2020-04-01,Chambers,AL,1
2020-04-01,Chilton,AL,1
2020-04-01,Clay,AL,1
2020-04-01,Coosa,AL,1
2020-04-01,Cullman,AL,1
2020-04-01,Dallas,AL,1
2020-04-01,Elmore,AL,1
2020-04-01,Etowah,AL,4
2020-04-01,Greene,AL,1
2020-04-01,Jefferson,AL,17
2020-04-01,Lee,AL,1
2020-04-01,Madison,AL,5
2020-04-01,Mobile,AL,12
2020-04-01,Montgomery,AL,11
2020-04-01,Morgan,AL,5
2020-04-01,Pike,AL,1
2020-04-01,Russell,AL,1
2020-04-01,Shelby,AL,3
2020-04-01,Talladega,AL,1
2020-04-01,Tallapoosa,AL,2
2020-04-01,Tuscaloosa,AL,5
2020-04-01,Walker,AL,2
2020-04-01,Washington,AL,1
2020-04-01,Benton,AR,1
2020-04-01,Clay,AR,2
2020-04-01,Columbia,AR,2
2020-04-01,Comuna 12,AR,1
2020-04-01,Faulkner,AR,2
2020-04-01,Garland,AR,4
2020-04-01,Greene,AR,1
2020-04-01,Independence,AR,1
2020-04-01,Jackson,AR,1
2020-04-01,Lonoke,AR,1
2020-04-01,Phillips,AR,1
2020-04-01,Pulaski,AR,6
2020-04-01,Van Buren,AR,2
2020-04-01,Washington,AR,6
2020-04-01,White,AR,1
2020-04-01,Apache,AZ,4
2020-04-01,Cochise,AZ,2
2020-04-01,Coconino,AZ,8
2020-04-01,Los Angeles,AZ,1
2020-04-01,Maricopa,AZ,86
2020-04-01,Mohave,AZ,2
2020-04-01,Navajo,AZ,4
2020-04-01,Pima,AZ,20
2020-04-01,Pinal,AZ,3
2020-04-01,Santa Cruz,AZ,1
2020-04-01,Yavapai,AZ,6
2020-04-01,Yuma,AZ,2
2020-04-01,Alameda,CA,93
2020-04-01,Bernalillo,CA,1
2020-04-01,Contra Costa,CA,32
2020-04-01,Denver,CA,1
2020-04-01,El Dorado,CA,1
2020-04-01,Fresno,CA,23
2020-04-01,Inyo,CA,1
2020-04-01,Kern,CA,6
2020-04-01,Los Angeles,CA,476
2020-04-01,Marin,CA,11
2020-04-01,Monterey,CA,10
2020-04-01,Napa,CA,2
2020-04-01,Orange,CA,94
2020-04-01,Placer,CA,11
2020-04-01,Riverside,CA,46
2020-04-01,Sacramento,CA,32
2020-04-01,San Bernardino,CA,41
2020-04-01,San Diego,CA,53
2020-04-01,San Francisco,CA,63
2020-04-01,San Joaquin,CA,29
2020-04-01,San Luis Obispo,CA,5
2020-04-01,San Mateo,CA,39
2020-04-01,Santa Barbara,CA,8
2020-04-01,Santa Clara,CA,59
2020-04-01,Santa Cruz,CA,10
2020-04-01,Solano,CA,7
2020-04-01,Sonoma,CA,6
2020-04-01,Stanislaus,CA,16
2020-04-01,Sutter,CA,1
2020-04-01,Tulare,CA,15
2020-04-01,Ventura,CA,14
2020-04-01,Yolo,CA,2
2020-04-01,Adams,CO,5
2020-04-01,Alamosa,CO,1
2020-04-01,Arapahoe,CO,23
2020-04-01,Boulder,CO,8
2020-04-01,Broomfield,CO,6
2020-04-01,Denver,CO,18
2020-04-01,Douglas,CO,5
2020-04-01,El Paso,CO,6
2020-04-01,Gunnison,CO,1
2020-04-01,Jefferson,CO,19
2020-04-01,Kit Carson,CO,1
2020-04-01,La Plata,CO,3
2020-04-01,Larimer,CO,6
2020-04-01,Mesa,CO,5
2020-04-01,Montezuma,CO,1
